Provider_ID,Measure,Rate,Footnote,Start_Quarter,End_Quarter
410011,Air Embolism,0.000,,3Q2021,2Q2023
410011,Blood Incompatibility,0.000,,3Q2021,2Q2023
410011,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.455,,3Q2021,2Q2023
410012,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
410012,Air Embolism,0.000,,3Q2021,2Q2023
410012,Blood Incompatibility,0.000,,3Q2021,2Q2023
410012,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.114,,3Q2021,2Q2023
410013,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
410013,Air Embolism,0.000,,3Q2021,2Q2023
410013,Blood Incompatibility,0.000,,3Q2021,2Q2023
410013,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420002,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420002,Air Embolism,0.000,,3Q2021,2Q2023
420002,Blood Incompatibility,0.000,,3Q2021,2Q2023
420002,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.640,,3Q2021,2Q2023
420004,Foreign Object Retained After Surgery,0.122,,3Q2021,2Q2023
420004,Air Embolism,0.000,,3Q2021,2Q2023
420004,Blood Incompatibility,0.000,,3Q2021,2Q2023
420004,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.792,,3Q2021,2Q2023
420005,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420005,Air Embolism,0.000,,3Q2021,2Q2023
420005,Blood Incompatibility,0.000,,3Q2021,2Q2023
420005,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420007,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420007,Air Embolism,0.000,,3Q2021,2Q2023
420007,Blood Incompatibility,0.000,,3Q2021,2Q2023
420007,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.546,,3Q2021,2Q2023
420009,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420009,Air Embolism,0.000,,3Q2021,2Q2023
420009,Blood Incompatibility,0.000,,3Q2021,2Q2023
420009,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420010,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420010,Air Embolism,0.000,,3Q2021,2Q2023
420010,Blood Incompatibility,0.000,,3Q2021,2Q2023
420010,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.581,,3Q2021,2Q2023
420011,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420011,Air Embolism,0.000,,3Q2021,2Q2023
420011,Blood Incompatibility,0.000,,3Q2021,2Q2023
420011,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420015,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420015,Air Embolism,0.000,,3Q2021,2Q2023
420015,Blood Incompatibility,0.000,,3Q2021,2Q2023
420015,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.880,,3Q2021,2Q2023
420018,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420018,Air Embolism,0.000,,3Q2021,2Q2023
420018,Blood Incompatibility,0.000,,3Q2021,2Q2023
420018,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.417,,3Q2021,2Q2023
420019,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420019,Air Embolism,0.000,,3Q2021,2Q2023
420019,Blood Incompatibility,0.000,,3Q2021,2Q2023
420019,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420020,Foreign Object Retained After Surgery,0.485,,3Q2021,2Q2023
420020,Air Embolism,0.000,,3Q2021,2Q2023
420020,Blood Incompatibility,0.000,,3Q2021,2Q2023
420020,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.485,,3Q2021,2Q2023
420023,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420023,Air Embolism,0.000,,3Q2021,2Q2023
420023,Blood Incompatibility,0.000,,3Q2021,2Q2023
420023,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.492,,3Q2021,2Q2023
420026,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420026,Air Embolism,0.000,,3Q2021,2Q2023
420026,Blood Incompatibility,0.000,,3Q2021,2Q2023
420026,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.250,,3Q2021,2Q2023
420027,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420027,Air Embolism,0.000,,3Q2021,2Q2023
420027,Blood Incompatibility,0.000,,3Q2021,2Q2023
420027,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.713,,3Q2021,2Q2023
420030,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420030,Air Embolism,0.000,,3Q2021,2Q2023
420030,Blood Incompatibility,0.000,,3Q2021,2Q2023
420030,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420033,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420033,Air Embolism,0.000,,3Q2021,2Q2023
420033,Blood Incompatibility,0.000,,3Q2021,2Q2023
420033,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420036,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420036,Air Embolism,0.000,,3Q2021,2Q2023
420036,Blood Incompatibility,0.000,,3Q2021,2Q2023
420036,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420037,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420037,Air Embolism,0.000,,3Q2021,2Q2023
420037,Blood Incompatibility,0.000,,3Q2021,2Q2023
420037,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420038,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420038,Air Embolism,0.000,,3Q2021,2Q2023
420038,Blood Incompatibility,0.000,,3Q2021,2Q2023
420038,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420043,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420043,Air Embolism,0.000,,3Q2021,2Q2023
420043,Blood Incompatibility,0.000,,3Q2021,2Q2023
420043,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420048,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420048,Air Embolism,0.000,,3Q2021,2Q2023
420048,Blood Incompatibility,0.000,,3Q2021,2Q2023
420048,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420049,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420049,Air Embolism,0.000,,3Q2021,2Q2023
420049,Blood Incompatibility,0.000,,3Q2021,2Q2023
420049,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420051,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420051,Air Embolism,0.000,,3Q2021,2Q2023
420051,Blood Incompatibility,0.000,,3Q2021,2Q2023
420051,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.072,,3Q2021,2Q2023
420053,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420053,Air Embolism,0.000,,3Q2021,2Q2023
420053,Blood Incompatibility,0.000,,3Q2021,2Q2023
420053,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420055,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420055,Air Embolism,0.000,,3Q2021,2Q2023
420055,Blood Incompatibility,0.000,,3Q2021,2Q2023
420055,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420065,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420065,Air Embolism,0.000,,3Q2021,2Q2023
420065,Blood Incompatibility,0.000,,3Q2021,2Q2023
420065,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.215,,3Q2021,2Q2023
420067,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420067,Air Embolism,0.000,,3Q2021,2Q2023
420067,Blood Incompatibility,0.000,,3Q2021,2Q2023
420067,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420070,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420070,Air Embolism,0.000,,3Q2021,2Q2023
420070,Blood Incompatibility,0.000,,3Q2021,2Q2023
420070,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.728,,3Q2021,2Q2023
420071,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420071,Air Embolism,0.000,,3Q2021,2Q2023
420071,Blood Incompatibility,0.000,,3Q2021,2Q2023
420071,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.690,,3Q2021,2Q2023
420072,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420072,Air Embolism,0.000,,3Q2021,2Q2023
420072,Blood Incompatibility,0.000,,3Q2021,2Q2023
420072,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420073,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420073,Air Embolism,0.000,,3Q2021,2Q2023
420073,Blood Incompatibility,0.000,,3Q2021,2Q2023
420073,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.239,,3Q2021,2Q2023
420078,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420078,Air Embolism,0.000,,3Q2021,2Q2023
420078,Blood Incompatibility,0.000,,3Q2021,2Q2023
420078,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.201,,3Q2021,2Q2023
420079,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420079,Air Embolism,0.000,,3Q2021,2Q2023
420079,Blood Incompatibility,0.000,,3Q2021,2Q2023
420079,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.342,,3Q2021,2Q2023
420080,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420080,Air Embolism,0.000,,3Q2021,2Q2023
420080,Blood Incompatibility,0.000,,3Q2021,2Q2023
420080,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.809,,3Q2021,2Q2023
420082,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420082,Air Embolism,0.000,,3Q2021,2Q2023
420082,Blood Incompatibility,0.000,,3Q2021,2Q2023
420082,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.204,,3Q2021,2Q2023
420085,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420085,Air Embolism,0.000,,3Q2021,2Q2023
420085,Blood Incompatibility,0.000,,3Q2021,2Q2023
420085,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.206,,3Q2021,2Q2023
420086,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420086,Air Embolism,0.000,,3Q2021,2Q2023
420086,Blood Incompatibility,0.000,,3Q2021,2Q2023
420086,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.542,,3Q2021,2Q2023
420087,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420087,Air Embolism,0.000,,3Q2021,2Q2023
420087,Blood Incompatibility,0.000,,3Q2021,2Q2023
420087,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.232,,3Q2021,2Q2023
420089,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420089,Air Embolism,0.000,,3Q2021,2Q2023
420089,Blood Incompatibility,0.000,,3Q2021,2Q2023
420089,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.484,,3Q2021,2Q2023
420091,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420091,Air Embolism,0.000,,3Q2021,2Q2023
420091,Blood Incompatibility,0.000,,3Q2021,2Q2023
420091,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.174,,3Q2021,2Q2023
420098,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420098,Air Embolism,0.000,,3Q2021,2Q2023
420098,Blood Incompatibility,0.000,,3Q2021,2Q2023
420098,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.383,,3Q2021,2Q2023
420101,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420101,Air Embolism,0.000,,3Q2021,2Q2023
420101,Blood Incompatibility,0.000,,3Q2021,2Q2023
420101,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420102,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420102,Air Embolism,0.000,,3Q2021,2Q2023
420102,Blood Incompatibility,0.000,,3Q2021,2Q2023
420102,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420103,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420103,Air Embolism,0.000,,3Q2021,2Q2023
420103,Blood Incompatibility,0.000,,3Q2021,2Q2023
420103,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.538,,3Q2021,2Q2023
420104,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420104,Air Embolism,0.000,,3Q2021,2Q2023
420104,Blood Incompatibility,0.000,,3Q2021,2Q2023
420104,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420105,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420105,Air Embolism,0.000,,3Q2021,2Q2023
420105,Blood Incompatibility,0.000,,3Q2021,2Q2023
420105,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.285,,3Q2021,2Q2023
420106,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420106,Air Embolism,0.000,,3Q2021,2Q2023
420106,Blood Incompatibility,0.000,,3Q2021,2Q2023
420106,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.444,,3Q2021,2Q2023
420107,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420107,Air Embolism,0.000,,3Q2021,2Q2023
420107,Blood Incompatibility,0.000,,3Q2021,2Q2023
420107,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420108,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420108,Air Embolism,0.000,,3Q2021,2Q2023
420108,Blood Incompatibility,0.000,,3Q2021,2Q2023
420108,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420109,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420109,Air Embolism,0.000,,3Q2021,2Q2023
420109,Blood Incompatibility,0.000,,3Q2021,2Q2023
420109,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
420110,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
420110,Air Embolism,0.000,,3Q2021,2Q2023
420110,Blood Incompatibility,0.000,,3Q2021,2Q2023
420110,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
430005,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
430005,Air Embolism,0.000,,3Q2021,2Q2023
430005,Blood Incompatibility,0.000,,3Q2021,2Q2023
430005,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
430008,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
430008,Air Embolism,0.000,,3Q2021,2Q2023
430008,Blood Incompatibility,0.000,,3Q2021,2Q2023
430008,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
430012,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
430012,Air Embolism,0.000,,3Q2021,2Q2023
430012,Blood Incompatibility,0.000,,3Q2021,2Q2023
430012,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.028,,3Q2021,2Q2023
430014,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
430014,Air Embolism,0.000,,3Q2021,2Q2023
430014,Blood Incompatibility,0.000,,3Q2021,2Q2023
430014,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.771,,3Q2021,2Q2023
430015,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
